Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Denominations,Pay Branch Code,Pay Teller,pkey
10936,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11847
10937,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11869
10938,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11827
10939,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11773
10940,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11771
10941,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11787
10942,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11873
10943,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11829
10944,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11857
10945,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11903
10946,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11861
10947,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11887
10948,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11843
10949,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11865
10950,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11877
10951,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11879
10952,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11769
10953,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11781
10954,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11851
10955,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11845
10956,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11775
10957,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11789
10958,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11897
10959,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11899
10960,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11867
10961,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11881
10962,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11883
10963,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11895
10964,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11777
10965,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11885
10966,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11837
10967,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11849
10968,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11871
10969,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11783
10970,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11893
10971,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11839
10972,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11859
10973,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11891
10974,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11779
10975,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11853
10976,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11863
10977,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11831
10978,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11875
10979,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11901
10980,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11889
10981,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11841
10982,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11833
10983,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-11835
10984,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10343
10985,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10341
10986,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10331
10987,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10291
10988,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10289
10989,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10293
10990,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10287
10991,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10285
10992,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10281
10993,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10279
10994,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10283
10995,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10325
10996,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10277
10997,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10323
10998,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10305
10999,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11821
11000,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11823
11001,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11799
11002,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11807
11003,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,10000000,847,3889823,OC-12128
11004,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,10000000,847,3889823,OC-12126
11005,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,10000000,847,3889823,OC-12098
11006,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,10000000,847,3889823,OC-12100
11007,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,10000000,847,3889823,OC-12130
11008,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,10000000,847,3889823,OC-12132
11009,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7305
11010,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7309
11011,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7311
11012,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7307
11013,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7303
11014,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7304
11015,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7308
11016,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7306
11017,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7302
11018,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7310
11019,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7316
11020,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7314
11021,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7320
11022,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7318
11023,2022-07-11,BHARAT RASHTRA SAMITHI,*******7477,1000000,847,3889823,TL-7312
11024,2022-07-11,BIJU JANATA DAL,*******4340,10000000,41,7409060,OC-10349
11025,2022-07-11,BIJU JANATA DAL,*******4340,10000000,41,7409060,OC-10345
11026,2022-07-11,BIJU JANATA DAL,*******4340,10000000,41,7409060,OC-10347
11027,2022-07-11,BIJU JANATA DAL,*******4340,10000000,41,7409060,OC-10353
11028,2022-07-11,BIJU JANATA DAL,*******4340,10000000,41,7409060,OC-10351
11029,2022-07-11,BIJU JANATA DAL,*******4340,10000000,41,7409060,OC-4804
11030,2022-07-11,BIJU JANATA DAL,*******4340,10000000,41,7409060,OC-4806
11031,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12157
11032,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12165
11033,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12171
11034,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12161
11035,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12155
11036,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12179
11037,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12116
11038,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12124
11039,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12167
11040,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12120
11041,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12175
11042,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12114
11043,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12177
11044,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12146
11045,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12118
11046,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12159
11047,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12173
11048,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12153
11049,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12163
11050,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12181
11051,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12112
11052,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12122
11053,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12144
11054,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12169
11055,2022-07-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,10000000,800,1012016,OC-12151
11056,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11818
11057,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11822
11058,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11802
11059,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11804
11060,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11830
11061,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11828
11062,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11812
11063,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11814
11064,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11808
11065,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11792
11066,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11806
11067,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11796
11068,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11810
11069,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11800
11070,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11820
11071,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11794
11072,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11798
11073,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11816
11074,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11826
11075,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11832
11076,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11282
11077,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11270
11078,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11278
11079,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11280
11080,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11272
11081,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11288
11082,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11276
11083,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11286
11084,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11274
11085,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11284
11086,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11310
11087,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11308
11088,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11304
11089,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-11306
11090,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13253
11091,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13264
11092,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13255
11093,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13260
11094,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13262
11095,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13261
11096,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13257
11097,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13265
11098,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13259
11099,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-13263
11100,2022-07-11,TELUGU DESAM PARTY,*******3067,10000000,847,3889823,OC-12142
11101,2022-07-11,TELUGU DESAM PARTY,*******3067,10000000,847,3889823,OC-12138
11102,2022-07-11,TELUGU DESAM PARTY,*******3067,10000000,847,3889823,OC-12140
11103,2022-07-11,TELUGU DESAM PARTY,*******3067,10000000,847,3889823,OC-12134
11104,2022-07-11,TELUGU DESAM PARTY,*******3067,10000000,847,3889823,OC-12136
11105,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10337
11106,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10335
11107,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10333
11108,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10339
11109,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10299
11110,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10327
11111,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10329
11112,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10297
11113,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10295
11114,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10321
11115,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10319
11116,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10301
11117,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10315
11118,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10313
11119,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10275
11120,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10303
11121,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10311
11122,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10307
11123,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10317
11124,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10309
11125,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11791
11126,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11819
11127,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11801
11128,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11797
11129,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11803
11130,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11767
11131,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11757
11132,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11815
11133,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11763
11134,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11795
11135,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11755
11136,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11805
11137,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11809
11138,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11817
11139,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11813
11140,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11765
11141,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11761
11142,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11793
11143,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11811
11144,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-11759
11145,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10361
11146,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10363
11147,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10365
11148,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-10367
11149,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-14807
11150,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-14811
11151,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-14813
11152,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-14805
11153,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-14809
11154,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12066
11155,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12074
11156,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12096
11157,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12077
11158,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12075
11159,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12073
11160,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12079
11161,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12083
11162,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12095
11163,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12091
11164,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12087
11165,2022-07-12,BHARATIYA JANATA PARTY,*******8244,10000000,691,7516991,OC-12081
11166,2022-07-12,BHARATIYA JANATA PARTY,*******8244,1000000,691,7516991,TL-7593
11167,2022-07-12,BHARATIYA JANATA PARTY,*******8244,1000000,691,7516991,TL-7599
11168,2022-07-12,BHARATIYA JANATA PARTY,*******8244,1000000,691,7516991,TL-7595
11169,2022-07-12,BHARATIYA JANATA PARTY,*******8244,1000000,691,7516991,TL-7597
11170,2022-07-12,BHARATIYA JANATA PARTY,*******8244,1000000,691,7516991,TL-7301
11171,2022-07-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-1692
11172,2022-07-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-1695
